"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Norway","2018","Molluscs; oysters, whether in shell or not, live, fresh or chilled","Import","597497.379","56230","Weight in kilograms","56230"
"Norway","2018","Molluscs; oysters, whether in shell or not, frozen","Export","4823.839","237","Weight in kilograms","237"
"Norway","2018","Molluscs; oysters, whether in shell or not, frozen","Import","21030.771","5008","Weight in kilograms","5008"
"Norway","2018","Molluscs; oysters, whether in shell or not, dried, salted or in brine, smoked, cooked or not before or during the smoking process","Import","21896.344","250","Weight in kilograms","250"
"Norway","2018","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, live, fresh or chilled","Export","3173752.837","403565","Weight in kilograms","403565"
"Norway","2018","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, live, fresh or chilled","Import","393646.757","13956","Weight in kilograms","13956"
"Norway","2018","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, frozen","Export","273128.009","9899","Weight in kilograms","9899"
"Norway","2018","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, frozen","Import","4340197.91","187627","Weight in kilograms","187627"
"Norway","2018","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, live, fresh or chilled","Export","411966.043","81166","Weight in kilograms","81166"
"Norway","2018","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, live, fresh or chilled","Import","937181.085","315132","Weight in kilograms","315132"
"Norway","2018","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, frozen","Export","197.303","20","Weight in kilograms","20"
"Norway","2018","Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, frozen","Import","87046.855","12606","Weight in kilograms","12606"
"Norway","2018","Molluscs; cuttle fish and squid, whether in shell or not, live, fresh or chilled","Export","9925.059","2266","Weight in kilograms","2266"
"Norway","2018","Molluscs; cuttle fish and squid, whether in shell or not, live, fresh or chilled","Import","78206.61","6063","Weight in kilograms","6063"
"Norway","2018","Molluscs; cuttle fish and squid, whether in shell or not, frozen","Export","613.682","90","Weight in kilograms","90"
"Norway","2018","Molluscs; cuttle fish and squid, whether in shell or not, frozen","Import","576656.167","95522","Weight in kilograms","95522"
"Norway","2018","Molluscs; cuttle fish and squid, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","41495.031","1900","Weight in kilograms","1900"
"Norway","2018","Molluscs; cuttle fish and squid, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","9097.997","293","Weight in kilograms","293"
"Norway","2018","Molluscs; octopus (Octopus spp.), live, fresh or chilled","Import","88618.723","4619","Weight in kilograms","4619"
"Norway","2018","Molluscs; octopus (Octopus spp.), frozen","Import","79322.673","9600","Weight in kilograms","9600"
"Norway","2018","Molluscs; snails, other than sea snails, whether in shell or not, live, fresh, chilled, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","76023.074","14799","Weight in kilograms","14799"
"Norway","2018","Molluscs; snails, other than sea snails, whether in shell or not, live, fresh, chilled, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","12236.315","1770","Weight in kilograms","1770"
"Norway","2018","Molluscs; clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, live, fresh or chilled","Export","22136.817","1777","Weight in kilograms","1777"
"Norway","2018","Molluscs; clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, live, fresh or chilled","Import","314575.804","24221","Weight in kilograms","24221"
"Norway","2018","Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen","Export","1543.737","80","Weight in kilograms","80"
"Norway","2018","Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen","Import","29629.759","2074","Weight in kilograms","2074"
"Norway","2018","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled","Import","1173.054","22","Weight in kilograms","22"
"Norway","2018","Molluscs; stromboid conchs (Strombus spp.), whether in shell or not, live, fresh or chilled","Import","233.011","13","Weight in kilograms","13"
"Norway","2018","Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen","Import","260.706","7","Weight in kilograms","7"
"Norway","2018","Molluscs; n.e.c. in heading 0307, whether in shell or not, live or fresh, chilled","Export","202717.003","31377","Weight in kilograms","31377"
"Norway","2018","Molluscs; n.e.c. in heading 0307, whether in shell or not, live or fresh, chilled","Import","15591.027","1583","Weight in kilograms","1583"
"Norway","2018","Molluscs; n.e.c. in heading 0307, whether in shell or not, frozen","Export","217957.438","46440","Weight in kilograms","46440"
"Norway","2018","Molluscs; n.e.c. in heading 0307, whether in shell or not, frozen","Import","12859.277","2363","Weight in kilograms","2363"
"Norway","2018","Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Export","337869.627","6652","Weight in kilograms","6652"
"Norway","2018","Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","Import","5365.397","96","Weight in kilograms","96"
"Norway","2018","Aquatic invertebrates; sea cucumbers (Stichopus japonicus, Holothuroidea), live, fresh or chilled","Import","18242.03","200","Weight in kilograms","200"
"Norway","2018","Aquatic invertebrates; sea cucumbers (Stichopus japonicus, Holothuroidea), frozen","Export","3690.208","148","Weight in kilograms","148"
"Norway","2018","Aquatic invertebrates; sea cucumbers (Stichopus japonicus, Holothuroidea), frozen","Import","17374.241","208","Weight in kilograms","208"
"Norway","2018","Aquatic invertebrates; sea cucumbers (Stichopus japonicus, Holothuroidea), dried, salted or in brine, smoked, whether or not cooked before or during the smoking process","Import","230176.259","2251","Weight in kilograms","2251"
"Norway","2018","Aquatic invertebrates; sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), live, fresh or chilled","Export","3590.695","729","Weight in kilograms","729"
"Norway","2018","Aquatic invertebrates; sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), live, fresh or chilled","Import","496.671","27","Weight in kilograms","27"
"Norway","2018","Aquatic invertebrates; sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), frozen","Import","3586.245","18","Weight in kilograms","18"
"Norway","2018","Aquatic invertebrates; other than crustaceans, molluscs, sea urchins, sea cucumbers and jellyfish, live, fresh, chilled, frozen, dried, salted or in brine, smoked, cooked or not before or during smoking","Import","35685.817","629","Weight in kilograms","629"
"Norway","2017","Fish; live, ornamental, freshwater","Import","1941882.323","33179","Weight in kilograms","33179"
"Norway","2017","Fish; live, ornamental, other than freshwater","Import","139978.1","3023","Weight in kilograms","3023"
"Norway","2017","Fish; live, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Export","2793267.62","205674","Weight in kilograms","205674"
"Norway","2017","Fish; live, carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)","Import","61461.233","2075","Weight in kilograms","2075"
"Norway","2017","Fish; live, n.e.c. in heading 0301","Import","1256788.267","30907","Weight in kilograms","30907"
"Norway","2017","Fish; live, n.e.c. in heading 0301","Export","2854674.23","185518","Weight in kilograms","185518"
"Norway","2017","Fish; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9","Import","1070510.707","165532","Weight in kilograms","165532"
"Norway","2017","Fish; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9","Export","174142761.901","22405027","Weight in kilograms","22405027"
"Norway","2017","Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","1098625.125","124423","Weight in kilograms","124423"
"Norway","2017","Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","6123867716.181","839346221","Weight in kilograms","839346221"
"Norway","2017","Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","940.547","48","Weight in kilograms","48"
"Norway","2017","Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","575497.277","79435","Weight in kilograms","79435"
"Norway","2017","Fish; fresh or chilled, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","30083228.184","3077595","Weight in kilograms","3077595"
"Norway","2017","Fish; fresh or chilled, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","21343.228","2261","Weight in kilograms","2261"
"Norway","2017","Fish; fresh or chilled, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","1135793.666","636112","Weight in kilograms","636112"
"Norway","2017","Fish; fresh or chilled, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","35888.358","1875","Weight in kilograms","1875"
"Norway","2017","Fish; fresh or chilled, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","52023.037","5541","Weight in kilograms","5541"
"Norway","2017","Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","28803.527","1859","Weight in kilograms","1859"
"Norway","2017","Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","1563255.375","163699","Weight in kilograms","163699"
"Norway","2017","Fish; fresh or chilled, flat fish, n.e.c. in item no. 0302.2, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","40193.724","3602","Weight in kilograms","3602"
"Norway","2017","Fish; fresh or chilled, flat fish, n.e.c. in item no. 0302.2, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","223372.364","85469","Weight in kilograms","85469"
"Norway","2017","Fish; fresh or chilled, albacore or longfinned tunas (Thunnus alalunga), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","211.514","19","Weight in kilograms","19"
"Norway","2017","Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","118539.127","5027","Weight in kilograms","5027"
